Messwert1;Messwert2;Messwert3;Messwert4
1486687766;206169,4309;42739;true
1326918940;141840,6136;18106;false
-432421544;-69309,43164;61213;false
1003609667;103486,2515;4519;false
-1512214069;-229959,5604;41673;false
-1670165313;-828866,1603;60537;false
1136635070;448730,7817;48974;false
1663543892;182907,5197;40259;true
115176786;32954,73133;13150;true
1387302816;266635,1751;49669;true
46308915;11028,55799;26306;true
1730307531;260863,4903;53878;false
416919072;68112,90181;8177;true
582026038;178044,0618;49591;true
-570834570;-210252,1436;61715;true
-341713659;-71683,1674;15282;true
995273444;173786,1785;1003;true
-753691167;-105959,6748;51449;false
1989331783;439922,9949;20601;false
-828428304;-210314,3701;4874;false
-390189600;-91357,90213;43008;false
-1525657904;-269455,6524;63804;true
1953073533;262509,8835;46615;false
989181372;665667,1413;43096;true
-798641163;-588534,3869;60697;true
1355381375;561002,2248;21534;false
-1153164849;-389977,9672;10154;false
179083569;24328,70113;8042;false
1286354606;324591,1194;26057;false
-674941579;-78959,0055;29558;false
179181523;24299,09452;61587;false
-678782792;-206254,2668;44014;false
-521680344;-52828,38927;60311;true
-117181533;-25320,12381;54992;false
1842769952;378703,2372;11107;false
911109475;254713,3003;12884;false
1794483817;581868,942;37072;false
1612991557;166339,2345;40840;true
-1190503830;-143884,9202;46260;true
614383451;91168,34115;51848;false
1364029308;184303,379;3177;false
-1355792376;-450130,2709;28772;true
-1832055848;-323970,9722;943;false
-431675666;-60113,58669;32625;false
342407270;38503,01023;20446;true
1203917384;214678,5635;27770;false
-307390433;-285148,8247;50667;false
36288844;5756,479061;46825;true
-1751683898;-309703,6595;22484;false
1369770468;665583,3178;33661;true
-411033461;-111120,1571;20314;false
-408281700;-114204,6713;17673;true
174638642;25984,02648;38815;false
-1036925736;-380802,6941;2871;true
1011824803;151743,3718;22797;true
1542197307;525988,1675;6999;false
-1544131533;-181748,0618;49655;false
-233317895;-45901,61224;61895;true
1296876247;230884,1458;64655;false
1428795317;207191,8963;64939;false
1599786612;340163,0049;23664;true
-986284406;-115747,4951;42691;false
-779849905;-322118,9199;16843;false
-198180846;-45663,7894;54872;true
1359186549;294132,5577;35400;false
1923293019;192618,2292;24164;false
1471668233;370324,1653;38077;false
-1451869095;-178318,4838;42588;true
1537467728;266875,1481;55849;false
1407048754;575480,063;14377;true
-1451443369;-153494,4341;30620;false
-810554426;-299429,0454;45884;false
1576674218;268141,8738;57587;false
258265892;58312,4615;2836;false
1171362047;124825,4526;15067;false
1121715532;289027,4496;19354;false
140405878;21491,79213;11688;false
-450905193;-196815,8852;1935;false
1244338121;421381,0095;35019;true
960115767;163646,7985;8910;false
154814193;26351,352;51695;true
953060252;199593,7701;3358;false
-393286917;-66388,74359;58835;true
506735174;65124,685;53845;false
-1341165526;-287372,0861;53542;false
594408490;110959,2104;34911;true
-58328270;-6134,651872;38731;false
1567143321;207981,8608;25712;false
-1515363454;-166798,3989;56526;false
1490512636;257117,9293;32559;true
1887867828;381387,44;12718;false
1064006707;231456,7559;62515;true
1465973219;271476,522;905;true
657290785;70215,87277;14976;true
-1688093799;-234750,9107;61220;true
670484827;132559,2778;41302;true
-1265722138;-164166,2955;57313;true
-200850830;-70375,20322;1007;false
1853388174;441914,2046;4608;true
-1186862472;-370547,1346;63943;false
548418181;71604,41063;48048;true
574915122;63184,42928;4047;true
1046643835;169771,9116;16928;false
1361475169;142160,924;3890;false
-312389521;-188527,1702;17099;false
1351992547;377546,0896;36215;false
990503016;117762,8125;8132;true
162860266;17087,42692;9772;false
-1361732691;-241742,0009;5603;false
1831466914;240602,5899;46683;true
652254729;133113,21;51932;false
1663795467;463840,3867;49167;true
-1171939424;-138494,3777;15462;true
-1586472597;-174721,6517;40152;false
-754894744;-116676,1583;34710;false
-1636428812;-258642,1388;12157;false
128118583;26921,32444;586;true
-1748811248;-426227,455;54242;false
370208113;57790,83874;34385;false
-1350761399;-813711,6861;24265;false
1901446532;214901,2807;49834;true
-926784626;-138243,5301;8927;false
753529259;77435,95304;51673;true
1919503328;520331,6151;3219;true
1042956898;108381,6791;39477;false
-1465996895;-153090,7367;41807;false
250589030;96158,49194;47351;false
-621686312;-69438,88216;43124;false
1413141470;180339,6465;61506;false
1056842565;109268,2553;24133;false
1254628690;242253,0778;1088;true
-622105568;-112945,8184;22656;false
-1923626788;-280739,4612;6107;true
-704287922;-75746,17359;38658;true
1160242319;161055,2914;53880;true
-1144669868;-291487,1067;60001;false
-298747793;-64482,57997;22884;false
299328023;50155,49983;31874;false
-542219702;-518374,4761;62268;false
454651505;375125,0041;47801;true
-1763837899;-207901,6854;36813;true
-1126206406;-211852,2208;47320;true
-522180388;-67196,035;12289;false
1483387270;515422,9569;27087;false
827422364;97619,43889;40484;false
1431137310;150757,1168;39344;true
-1620397719;-261649,882;52340;true
-1930164058;-494660,1891;26925;false
1874172016;431339,9346;19596;false
1455776636;260891,8703;7478;false
44248274;15503,95025;26499;true
-254543766;-27610,77839;14638;true
1170439602;364169,1357;7962;true
-149167694;-38326,74563;42899;false
336939141;41190,60403;52378;false
-427167749;-117482,8793;44003;true
-1021783021;-119325,3557;16990;true
-695243612;-107241,0322;10194;false
-260178119;-35026,67192;25090;false
1817597471;391554,8193;46400;true
1169861657;133882,0848;35149;true
1026156638;313043,5137;21720;true
-1303150939;-274116,731;8878;false
-341169966;-121369,6073;514;false
-1844804153;-690937,885;56298;false
-906523667;-169443,6761;39383;false
-1202580172;-262514,7723;34335;false
-844599863;-89186,89155;25488;true
986847010;165356,4025;41351;true
-958541471;-794810,5066;976;true
239050874;56154,77425;12682;false
945677042;97462,33557;58115;true
175138842;44746,76597;5235;true
390692323;53068,7752;17701;false
893506349;229221,7417;4523;false
-1063094718;-780539,4405;9225;false
849233613;111814,8273;61716;false
-1453315056;-263520,4091;41929;false
-624990145;-83387,61107;60230;false
850513699;90634,45215;20093;true
-1752674023;-216861,4233;19876;false
-1952731599;-334486,3993;59542;false
1522006789;428975,9834;58873;false
802732287;107547,1982;57496;true
-552425538;-334398,0254;50888;false
449407208;72649,07986;54419;false
-1250381516;-970793,1025;39877;false
1995434681;1164877,222;53550;true
867267630;108286,6313;60922;false
1863262086;364559,2029;58733;false
958091522;143835,9889;44652;false
-531100086;-60311,16125;17605;true
-688977765;-215507,5899;56458;false
-1168906713;-280380,598;45942;true
-1604383308;-302485,5407;638;true
-1120152736;-134085,7955;22154;true
1771794902;935477,773;36667;true
553105178;373719,7149;53536;false
-974259573;-135351,4272;57204;true
498776721;69467,50989;52158;false
475907981;68035,45118;7323;true
-900729036;-261156,5776;53550;false
850263994;190045,5954;25508;false
90742335;37636,80423;14559;false
1470861813;315162,1626;35214;true
299614056;76373,70788;50643;false
-1157004835;-212061,0035;12728;true
200067524;27864,55766;7423;true
-1445643013;-153563,0989;57362;true
1217245899;168687,0703;9629;true
629227660;167214,3662;20539;false
-805001286;-142933,467;32700;true
1123294765;892211,8864;54317;true
-1217557137;-231211,0021;58841;true
-508513866;-183050,3477;23774;true
-1227867770;-232727,0224;34712;false
1901677958;897864,9471;61502;true
1785579193;519667,984;14784;false
720432831;91286,47124;33841;false
1826534992;1093078,99;21165;true
65382341;8169,728977;52624;false
-551058314;-71269,8285;60630;true
-1095034280;-530539,8643;6063;false
1612421001;363403,426;29797;false
1978541151;234702,3904;23194;false
-408507275;-114846,0149;49554;true
1111807586;116602,7883;30800;false
-1790248133;-240818,9579;24053;false
929350802;170617,0006;43666;false
1875450420;531740,9753;36284;true
1411881809;224179,3917;50856;true
1501392320;349648,8868;24257;true
1971865322;593220,6143;46732;true
-1867806478;-679202,3556;52549;false
-1333250676;-217177,1748;28284;true
1613588628;645952,213;64778;false
-573520464;-326792,2872;56460;false
1898451644;393298,4554;49484;false
-221664275;-22637,28299;53015;false
-345046451;-72595,50831;54194;false
1801426745;206372,6366;23360;true
-600233793;-332355,3671;35989;false
14454340;1563,645608;41177;true
1104891783;325542,6585;9674;false
-822903382;-235384,2626;45372;true
-1304420912;-134227,3011;43441;false
229142244;181714,7058;32715;false
-597537817;-163172,5333;28091;true
-1008178426;-342917,832;48039;false
1865643755;196197,6817;58729;true
1640880938;286917,4572;54987;true
928213836;267265,7172;54265;true
1036067580;261369,218;57958;true
-1390938186;-140413,7075;21048;false
867788944;118582,8019;14543;true
663378769;321560,237;17403;true
-13570624;-5434,771326;49431;false
1907096655;286738,3333;22663;true
1290610175;143624,5465;36007;true
-934454809;-389518,4698;57136;true
-1920635583;-687906,7274;41459;true
-1227099987;-191914,2926;24982;false
-481756047;-69769,15959;43915;false
1774434773;620214,8805;329;true
1373778838;149616,5147;14209;false
-1211379144;-140368,3829;54538;false
-1089523750;-115882,1261;54335;true
-1016640336;-259280,8814;20018;false
-1428154303;-163292,2825;27811;true
-44780540;-26233,47393;59663;false
-35524960;-5076,444698;46618;true
1619902759;571192,7923;17053;false
1657296754;478572,5539;62727;true
1244469614;174957,0665;5199;true
-1168576542;-158925,1383;18590;true
-88066516;-56489,10584;13472;true
-875552199;-150000,3767;44086;false
905314702;107685,8216;51614;false
-6241800;-680,6761178;58476;false
1451537963;598819,2917;17815;true
546279550;479192,5877;10122;true
1325011147;237627,5371;46903;true
-1775129671;-541363,1202;45656;false
823477248;97372,26534;54131;true
393796188;105603,6975;29501;true
-681753591;-107599,9986;52699;false
1377348667;176787,1476;11080;true
-952728087;-518632,6004;62845;false
-626895833;-77318,18365;52009;true
-167620295;-18697,18851;60903;true
-1599567308;-375573,4463;43650;false
-784879027;-435559,9484;48672;true
-1694977734;-1020456,191;41118;false
56430736;17100,22303;33209;true
1126339069;168185,6158;3679;true
763467253;306983,2139;938;true
-1766315586;-419951,3994;24218;true
-144373622;-51323,71916;36332;true
-872802374;-249943,4061;40834;false
1100460033;316770,3031;3855;true
-1299483418;-173079,8372;38156;true
1290784056;684766,0775;51907;true
-305496910;-129943,39;3738;true
-745842238;-88907,16867;16340;true
868026910;579457,2163;38825;true
-572560460;-230685,1168;49725;true
1155983043;197401,4759;20585;true
-1971648060;-1269573,767;16950;true
1956423266;692539,2092;12900;true
-826537837;-116282,757;62106;false
668597195;334800,7987;34183;true
1473074447;259755,6775;17309;false
269045091;30404,01074;14787;true
-1324862870;-1143108,602;7786;false
-1604912758;-193900,297;33199;false
1177018246;205628,6244;57501;false
-1643838261;-255373,3511;63327;true
-1810777337;-1075922,363;47808;true
-177723794;-41827,20499;39935;true
-1086321170;-124435,4147;1072;false
1514161172;884439,9369;2350;true
-480457255;-99555,99979;6383;true
936350093;120725,9016;14533;false
-1362972648;-380506,0436;26862;false
-1261201234;-314514,0234;20570;true
-326498102;-131071,0967;7365;true
-1453417909;-410454,0833;57768;true
-458930239;-73066,42875;22811;true
-1411555406;-183796,2768;40424;true
-464620461;-59134,58839;31170;false
-902811864;-113347,3778;62217;true
-1128218449;-325980,4822;9641;true
-1830018799;-245212,2202;39578;false
-37438080;-5800,75612;29429;false
151351070;21833,68003;4264;true
584542014;348356,385;53066;false
-848241791;-155555,069;58013;true
-1990199401;-225825,4171;17585;false
1170029838;234992,9379;15518;false
-655365709;-179798,5484;49282;false
-311427743;-51887,32806;50488;true
-1415788987;-1335649,988;33528;false
1638356709;1434638,099;4693;true
788160032;136501,5643;57213;true
-484247405;-94764,65851;18886;false
1223303896;132852,2911;6327;true
-1357892992;-215094,7239;1920;false
923850453;179877,4246;46879;false
712101236;173050,1181;27300;false
389797962;91458,93055;28120;false
-607794494;-124573,5794;31897;false
279694710;43484,87407;54297;false
-1778292841;-407304,8193;23999;false
1830000097;208499,4983;37243;true
71445775;41781,15497;2848;false
1388080797;300645,6134;53314;false
1173569223;214507,2606;51030;false
-351932988;-45806,71456;9168;true
655547618;71959,12382;11052;false
1214425415;215132,9345;24258;true
-221815185;-45240,70671;57466;true
-1212086336;-233677,7205;15942;false
-260882066;-255016,6823;28874;true
8821384;1487,836735;37693;false
1208725804;221662,5351;46336;true
-325101286;-38188,80371;23683;false
1234622897;210578,6964;62033;false
-121670227;-13380,64742;58415;true
1545357019;381946,8658;58315;true
-880983511;-201459,7555;22212;true
-1579912783;-159845,4859;36901;false
-1972373216;-240328,1608;8508;false
-1279189497;-196949,8841;26850;false
-984047317;-421433,5405;22610;false
-421846187;-99234,57704;63644;true
-563688641;-141346,1988;33642;true
-1644751669;-392167,7799;54684;false
1132472226;641627,3235;1496;false
672190295;240153,7317;58922;false
602009682;183651,5198;53050;false
-1879344832;-293877,2216;6095;true
-1725501594;-239986,3135;47498;false
-179745942;-46590,44635;19217;false
1610476559;235243,4354;2839;true
1900909268;194705,4459;49802;true
-1910313426;-244473,1797;4664;false
-1766563730;-992451,5337;49062;true
1309929078;145015,9502;32080;false
359706312;71074,15768;55004;true
-1718837173;-511558,6824;36270;true
996954671;120930,9402;61879;false
749201040;132017,8044;53320;false
1437971638;204810,0894;26760;true
1389158789;200195,8191;57195;true
-668760234;-76211,99248;35409;false
1797896733;188498,2945;55345;true
-1738515264;-869692,4782;59408;false
525173067;129512,4703;20189;false
-1427543489;-148686,9585;31181;false
1851697140;372724,8671;53782;false
-738612000;-243284,585;14370;false
271128708;125290,5305;23523;true
-1694863857;-227590,1513;26367;false
131344645;15272,63314;6074;false
-1613549620;-223235,974;36504;false
-1397171304;-648339,3522;48648;false
-177631334;-64876,30898;26277;false
45369887;14312,26719;15084;true
-635009393;-367908,1072;40883;false
-849601492;-93951,2874;46888;true
-1815649140;-307893,6985;49649;true
1133616915;145186,5926;22919;false
-419620128;-60040,08127;50139;false
458673338;82347,09838;10971;false
1791397338;206120,9686;36059;false
252903152;41899,13055;34211;false
-990160027;-242805,3033;9359;true
1509547033;273567,7842;14307;false
15716232;2215,425994;48925;false
439671874;49753,52201;48639;false
-1144728662;-214128,07;21364;true
1952387769;240175,6389;4126;false
607897616;88305,87101;42941;false
-552838228;-107786,7475;31144;false
1051304202;137371,5147;38647;false
733409401;82993,02942;4892;true
1799691720;414198,3245;8679;false
125243338;21497,31171;60938;true
1111286854;134914,0287;924;false
1293961390;129577,5476;30045;false
1188113711;981912,1579;58885;true
-586566443;-152950,8326;52480;false
-442014580;-148526,4046;64604;true
546779836;74809,11698;20759;true
-1484268648;-287648,9628;56064;false
-207919781;-82475,12138;25834;true
-957472961;-102108,666;29947;true
-1780584026;-461649,9938;39886;false
987274147;104208,7974;45216;false
230084830;49533,87083;38390;false
1147538315;122482,4757;1145;false
-1186684354;-191431,5783;22093;true
1610893312;533055,3647;62675;false
-1185415770;-320989,9188;12143;true
-403729375;-330925,7172;25466;true
-53158345;-32813,79321;58762;true
-1025412205;-104537,8943;26957;false
1654363512;349538,0334;61500;true
919796364;186420,017;17579;true
77066902;54006,23826;64373;true
1871335534;268677,0329;18802;true
439177897;65500,05921;37094;false
1717901777;285128,9256;15732;true
1167946264;754974,9606;33794;true
-540472713;-55937,97485;52064;true
-373059505;-45219,33394;40199;true
-362047632;-168629,5445;31017;false
1886842251;190763,5478;17793;true
1943914158;536992,8613;59032;false
156966016;24096,71722;31545;true
-58352061;-7016,842352;19783;false
1099573170;610195,9878;57018;true
1230133718;134912,6692;36870;true
-1338850528;-214731,4399;46928;true
-438796032;-77416,37826;31022;true
1133308101;117881,0174;64778;true
-950678880;-178063,098;17395;true
1567502809;411418,0601;61750;false
1416651107;341033,006;16194;false
1044486543;108812,0161;7242;false
1697658279;204808,5751;15496;false
1486498683;230286,3955;45859;true
1489848113;365427,548;5584;true
-850817592;-772066,7804;45135;true
-935764474;-454696,0515;4474;true
-375193085;-102877,1826;22600;true
-963296655;-133884,1772;25212;false
1324200174;180089,7829;62859;false
-1315165114;-281982,2286;24674;false
1257783032;138187,5447;39970;false
-16338688;-4053,259241;11468;true
-448839238;-69052,19046;27845;true
-1168612325;-156881,7727;3646;true
824127481;93874,86969;7921;false
269154403;124839,7045;36349;false
-1677326219;-188230,9751;27283;true
-1622161219;-552131,1161;4316;false
1997307688;232569,5957;33147;false
-1889614904;-345956,5917;62232;false
-830609857;-153192,5225;19422;true
-130288253;-15048,30827;19416;false
-202766507;-39836,24892;43618;false
651631296;134080,5136;9311;true
697892868;108418,9635;56763;true
349529228;35231,24967;61205;true
-56170311;-54113,97977;20445;true
148972819;22523,86135;31216;true
-441341403;-47873,02343;63055;true
-479824199;-74402,88401;31920;false
-1573221056;-233484,8703;44395;true
1924474289;492067,0644;35673;true
1897513747;403468,7959;1591;false
696063754;70652,02538;13133;false
112379965;23748,93597;16062;false
764613679;79498,19911;34557;false
-1769548625;-796735,0855;22679;true
514957622;52659,53799;25022;true
294562361;102706,5415;43704;false
1865447642;266606,7803;27584;false
1312769172;296470,0027;34986;true
-1521265540;-189754,9632;46186;true
-1530998684;-186798,2777;20329;true
1244999317;440240,2111;1610;false
-1062450731;-227993,7191;63965;true
651035914;77968,37293;45831;false
-53566799;-7818,829222;56682;false
-1523649733;-380722,0722;51894;false
-662228828;-118234,0346;26586;false
-1227412887;-568509,906;12262;false
166204046;33542,69344;8057;true
-169650345;-29778,89152;63521;false
310315931;36872,14009;48078;false
-602147728;-147368,5091;52878;false
-1350085642;-185757,5182;30293;false
40128305;9210,076888;36926;false
1109708696;159601,4233;3653;true
-584176774;-353617,9019;44667;true
479722522;120231,2085;58880;true
1804130580;423206,798;30382;true
-1178917045;-161186,3611;751;false
1705252650;176053,3399;1792;true
874647151;121834,1205;53896;true
-1529336941;-1380267,997;5895;true
-848658549;-298403,1466;50148;false
401616719;50786,13037;42464;false
-98089743;-11318,91796;24517;true
351983538;107279,3472;32146;false
280857595;56261,53746;47178;true
136354518;14843,73155;18594;true
-678184965;-68524,29676;12841;true
-1645916702;-1075059,897;56297;false
-1058440240;-138684,5178;26147;false
-1054852638;-125428,3755;25426;false
201937756;53408,55752;60481;false
-1659122829;-264486,3429;55135;true
517639496;67842,66003;29109;true
-1586037863;-238897,1024;49538;true
-533647554;-135203,3327;47934;false
-1120447726;-1043247,417;37312;false
1063110650;132590,5026;7667;false
1501571450;726449,6613;60557;false
-1954327814;-401711,7809;36916;true
-1664778129;-231090,8008;8041;false
-1515392529;-313097,63;61615;true
-1883009336;-423719,4725;61764;false
1046127898;749912,4717;7715;true
1239754942;307937,1441;26660;true
324244258;44502,36865;12130;false
114573864;12914,09648;2023;true
1293706885;233689,8275;33111;true
-1533214319;-157285,0143;10150;false
-46817144;-6168,266667;51955;true
374272394;43672,39137;38860;true
1139082474;172902,622;39086;false
1758812640;249547,7639;36872;true
49506946;6198,440716;13375;false
-518966351;-65057,83515;37375;true
789459711;136561,0986;39735;false
-1339529405;-608600,3657;49342;false
-1666778257;-1151885,457;41134;false
814438747;101046,9909;55944;false
-1842249258;-1009451,648;41418;false
1640981630;228963,5315;15713;false
-829636188;-158056,0465;31267;false
-962625693;-278135,1323;57801;false
-1776845056;-181830,235;21040;false
224239898;188913,1407;36969;true
1174454050;294349,386;64008;true
-1689581960;-475670,5968;13839;true
-1870119603;-302265,9775;26457;false
1842066635;505229,4665;56264;false
-1003528460;-153350,926;16328;true
-318156686;-41286,87854;15654;true
-724879313;-665026,8927;50385;false
1665619175;177609,2104;6988;false
394671179;90148,73892;56511;false
1990425276;269778,4326;9984;true
1413735313;170329,5558;5353;false
-1971282672;-223248,3207;11749;false
-1485500570;-222914,2512;19717;false
-596202893;-88866,134;15338;true
-93341615;-11525,07902;25095;true
-161708945;-26035,89519;9809;false
-823182124;-142665,8794;57879;false
859559867;89314,20064;58608;true
-371369249;-75991,2521;27832;true
186943135;42371,51745;64479;false
949937457;556821,4871;51033;true
971657500;101979,1667;46743;false
-349482672;-50841,23829;3320;true
-355244808;-238259,4286;22690;true
710311664;89595,31584;2452;false
-237650758;-33892,0077;8526;false
-881827938;-201791,2902;59925;false
-1580965395;-239649,1428;55091;true
-1199601209;-613920,7825;58295;false
-888155147;-180960,7064;11411;true
-389876615;-44859,81072;44614;true
692180264;154160,4151;42948;true
-1673885245;-269243,2435;28189;false
-1056123187;-345251,1236;21944;false
749393456;88507,55356;25907;true
-802853031;-113638,0794;11772;true
1209249573;126769,0086;38092;false
-185478472;-18642,92612;14342;false
1827186807;431856,9622;28004;false
-1853203896;-285900,0148;33609;true
-64906409;-18345,50848;32834;true
-1132329837;-726318,0481;27867;false
-1113335644;-250019,2329;10871;false
-1867871434;-1318187,321;31626;true
1065517171;138956,3342;42140;true
1043325391;104552,0985;29775;true
265484533;160899,717;34901;true
939043020;214883,9863;40334;true
-1961523781;-249811,9945;47492;false
-1762173467;-590145,1664;8806;false
1639600012;216591,8114;61629;false
1298537639;201824,3144;2941;true
680121425;306085,2498;52872;false
1195666348;212903,552;11590;true
-138655489;-34978,68037;52298;false
-1559820171;-210388,4773;15811;true
-1883197344;-331840,9417;6902;true
-710829764;-83705,813;15177;true
622642158;78241,03518;27055;true
1572736103;268293,4328;1724;false
-1031301828;-159225,2321;64045;true
-1512460514;-376140,3914;2992;false
1425896700;722704,8657;44465;false
1871791619;234501,5809;3180;false
-494502523;-58548,72401;55905;true
1333880641;372800,6263;39294;false
-1521454687;-383044,9867;41740;false
-1883125942;-719849,3662;11804;false
-1891870967;-1551986,027;63382;true
-1778206100;-495598,1327;55363;true
-1576538996;-426322,0649;22545;true
-1240434884;-277378,1047;23635;true
-947154103;-137109,7428;6643;true
1787891399;585617,8837;22190;true
455229290;176788,0738;26282;false
899429743;120664,0385;55892;true
-435792156;-71091,70571;24349;false
-1285536989;-574413,3105;26405;true
-1653386851;-386938,1818;46675;false
-1836120268;-261369,4332;9908;true
960995448;110675,5094;25391;false
-376618062;-47915,78397;40756;false
23807465;2502,624304;2239;false
1380551268;227064,3533;44469;true
1551027607;240768,0234;13297;false
-1781193104;-467014,4478;13923;true
621217278;112661,8205;7503;true
692526361;80274,29709;30126;true
-395441230;-118042,1582;35114;true
-1114899619;-294868,9815;42429;false
-497799512;-56134,36085;53403;false
-1582628092;-305349,8152;62910;false
-1791345204;-491048,5757;39075;false
1119138159;160795,7125;37850;false
635928124;68115,69452;33010;false
-1514278176;-204825,9402;60040;true
1730822257;1628242,951;29401;false
1295976838;287802,9842;44852;false
658606274;132383,1707;41323;true
-651260327;-129888,3779;28480;true
-351843150;-37450,04258;12514;true
-457399713;-67702,74023;60722;true
-565152766;-215132,3814;28741;false
-625875409;-96273,71312;14132;false
-1327392842;-396000,2512;19785;true
-1691374209;-403476,672;60996;true
1528057726;237018,4157;19890;false
-788925182;-296811,5809;27657;false
988939819;408315,3671;40341;true
1967135901;351399,768;23053;true
-44110735;-5093,61836;47367;false
-844438585;-356754,7888;16834;false
-1192737795;-516560,327;54518;false
809335413;191106,3549;60827;false
-911837260;-119428,5868;60949;false
-1088470557;-134795,1154;11358;true
-961155488;-772012,4402;57035;false
1196358459;151610,5004;10604;true
-1645483467;-974812,4805;50840;false
-1416106649;-202793,4482;1200;true
185463935;24183,58782;10315;false
-1825455077;-460160,09;31197;true
1162870772;692597,2436;30845;true
1492305861;226966,6709;33933;false
-1874231571;-453369,9978;13189;true
-434117352;-85523,513;62937;true
1274884826;286105,2123;6820;true
47632585;44022,72181;44806;true
665443614;77251,40632;43231;true
-1761501884;-303288,8919;9127;true
-1535259954;-867868,8265;32865;true
-1708025811;-188836,4633;15589;true
167236443;76120,3655;5029;true
140332471;21767,09648;41134;true
-1040899551;-250457,0623;47601;true
-200774416;-20566,93464;11697;true
1344853167;917362,324;12896;true
-1239833916;-674189,1876;53035;true
896761033;91543,59259;52205;false
1301993466;168172,7546;60328;true
1790940250;279223,6124;739;true
-1453454182;-158535,5783;33620;false
-1837412760;-777247,3604;59629;false
1835367562;671803,6464;52220;false
601287367;71804,08013;58785;true
1044639455;182501,6518;2643;true
-732563109;-632610,6295;10819;false
631798799;165522,3471;8461;false
-602489424;-103042,4874;25685;false
-949964168;-101741,9051;39837;true
-1013799542;-227360,292;57704;false
-1601576542;-607808,9343;28497;true
1282319321;671020,0529;14599;true
1086452907;306907,6008;49929;true
524916689;352529,677;61867;false
-919654959;-146839,3676;1815;true
-209288263;-74189,38781;18180;true
1679025515;193458,4071;59359;false
-99421707;-13357,74647;28439;false
-438580400;-122269,4173;24925;false
1010076942;156237,7327;10363;false
-1888929943;-189613,5257;29800;false
-1434869059;-466017,8821;31673;true
1991140467;301870,9016;24524;false
1276836037;226791,4808;7098;false
-622835568;-86794,25418;6388;false
-1773568175;-213811,7149;35701;false
1289787600;132844,536;52283;true
998534565;348042,7205;3287;false
-981091504;-125507,4202;50739;false
-1223305414;-422996,3396;41507;true
-1451861085;-1430405,01;37779;false
655574246;167923,731;34292;true
1969577558;258034,5288;14566;true
1832532833;268070,9235;52933;false
1861192541;343330,1127;54265;true
-1932147011;-695767,7389;59849;false
1194932355;148273,0308;17958;true
1210961817;319430,7088;22039;true
150075837;17098,76233;27956;false
1283386003;970057,4475;52686;true
-1584416629;-574897,1803;64850;false
142703771;61246,25365;17219;false
-171782303;-23918,44932;63762;false
-1605331030;-242131,3771;39040;true
-315222427;-64594,75963;56925;false
-1533673630;-210207,4603;52417;true
1080356830;175325,6784;2097;true
1768667861;1452108,26;6974;false
1446125040;214431,3523;51222;false
-108689475;-13164,90734;57087;false
-430637393;-143497,965;32558;true
-161710880;-25350,50635;21406;true
-296040853;-66065,80071;19176;false
-365175458;-197285,4986;11606;true
-664557106;-93297,3615;61782;true
1086154819;611229,4986;48748;false
-799001681;-83858,27886;10445;false
927993070;135810,4888;14696;true
-538467419;-122295,5755;62691;false
-1972211812;-267963,5614;27524;false
-1912936251;-335426,3109;47363;true
-494085414;-217467,1717;17490;false
-1312568520;-431908,0355;16479;false
-1971115827;-393986,7733;54038;false
1427939191;450454,0035;61344;true
248303223;190562,7191;19841;true
107495663;26028,00557;33410;false
-583829974;-476985,2729;4479;false
950346475;117399,1939;53625;true
558990595;436370,4879;46362;true
-87196661;-9917,727593;48701;true
-1226031257;-150451,7434;10884;true
-1167659878;-798672,9672;8815;false
-443499227;-57240,47845;37750;true
1556239218;428126,3323;46065;true
1901256290;549972,8927;29470;false
1826798517;308216,3855;1792;true
-293410104;-36865,19714;61084;true
-1825445836;-202332,724;5575;false
1828902448;767478,9962;22811;false
-1446202982;-206041,1714;64764;true
-1101786510;-207766,6434;47489;false
1815579290;529632,2316;19906;false
-1697268209;-233976,8692;24140;false
-995405770;-151646,2172;24254;false
1405642217;364628,3313;61145;true
-160452118;-59316,86433;19035;false
-1123061795;-1041801,294;58932;true
-1329994598;-240766,5818;6540;true
1891442393;196268,7966;59222;false
-1537400119;-709787,6819;34781;true
1134975737;356238,4611;10521;true
-370686947;-54209,84893;20888;false
-1714556081;-217970,5163;49245;true
1342368367;213582,8746;57994;false
65023418;51852,80542;9522;true
-197745072;-74988,65074;23202;true
1014302142;125439,2953;20828;false
1975345786;199067,3976;31923;true
-1680633892;-373889,6311;33740;true
1179983915;148481,6805;59585;false
-1963886052;-495805,6178;29757;false
557847950;58659,09043;13736;false
-1528048000;-222423,2897;20327;true
-612567157;-106849,3209;58807;true
-686846087;-78965,97919;54829;false
-1098229800;-204970,1008;21281;true
-1173967301;-407344,6568;6496;false
657037459;117118,9766;42342;false
321399443;279964,6716;28542;false
1925041260;380442,9368;42031;false
956223315;180726,3873;3193;false
1919058229;478210,3735;12746;false
150750425;25251,32747;20355;false
-1188382797;-143161,4019;56390;false
-1194379170;-182682,6507;15070;true
98652400;31318,22222;13452;false
916677515;96128,09511;58597;true
1729910691;232796,4865;41591;false
1125311729;211683,9219;7500;true
-171874065;-20780,32463;24757;false
-1806384109;-313935,3683;25573;false
1578009696;245184,8502;60106;false
1648177832;458463,931;14988;true
550284624;424930,2116;48254;false
1388766051;392306,7941;62301;false
-340341689;-191849,8811;11240;true
1905836504;560375,332;30320;true
1845369593;202698,769;56626;true
-935320132;-217314,1571;37980;false
-1594973555;-387694,1067;20797;true
